player_name,college,draft_year,pick,round,birthdate,draft_age,college_season,rec_yards,rec_tds,receptions,team_rec_yards,team_rec_tds,yards_market_share,td_market_share,final_season_dominator,peak_dominator,peak_dominator_season,dominator_trend,breakout_age,ever_broke_out,ras_score,pff_overall_grade,pff_receiving_grade,yards_per_route_run,dc_score,breakout_score,ras_score_normalized,slap_score,slap_tier,delta,nfl_best_season_ppg,hit24,hit12
Marquez Valdes-Scantling,South Florida,2018,174,5,1994-10-10,23.56,2017.0,879.0,6.0,,2987.0,25.0,0.2942751925008369,0.24,26.713759625041845,26.713759625041845,,0.0,23.0,True,9.26,71.1,71.1,2.31,43.60345922205765,33.35687981252092,92.6,48.90362445684166,Poor,5.300165234784011,9.770588235294117,0.0,0.0
Damion Ratley,Texas A&M,2018,175,6,1995-04-16,23.04,2017.0,694.0,6.0,,3266.0,22.0,0.2124923453766074,0.2727272727272727,24.260980905194007,24.260980905194007,,0.0,22.0,True,9.02,68.0,68.0,1.91,43.39418247364378,47.130490452597,90.2,51.162316698387855,Poor,7.768134224744074,2.235294117647059,0.0,0.0
Deon Cain,Clemson,2018,185,6,1996-08-09,21.72,2017.0,734.0,6.0,,3297.0,17.0,0.2226266302699423,0.3529411764705882,28.778390337026533,28.778390337026533,,0.0,21.0,True,6.470000000000001,73.1,73.1,2.07,41.325810352464025,64.38919516851327,64.7,49.44461576280427,Poor,8.118805410340244,1.258823529411765,0.0,0.0
Ray-Ray McCloud,Clemson,2018,187,6,1996-10-15,21.54,2017.0,503.0,1.0,,3297.0,17.0,0.1525629360024264,0.0588235294117647,10.569323270709557,10.569323270709557,,0.0,20.0,True,3.71,62.1,62.1,1.44,40.917284913571535,75.0,37.1,47.1612351938215,Poor,6.243950280249962,8.382352941176471,0.0,0.0
Dylan Cantrell,Texas Tech,2018,191,6,1994-06-29,23.84,2017.0,816.0,7.0,,4338.0,35.0,0.1881051175656984,0.2,19.40525587828493,19.40525587828493,,0.0,23.0,True,9.86,71.1,71.1,1.49,40.10518084262188,30.0,98.6,46.85836754770422,Poor,6.753186705082342,0.0,0.0,0.0
Russell Gage,LSU,2018,194,6,1996-01-22,22.27,2017.0,285.0,3.0,,2645.0,17.0,0.107750472589792,0.1764705882352941,14.21105304125431,14.21105304125431,,0.0,21.0,True,8.0,67.9,67.9,1.47,39.500337629514114,60.0,80.0,49.67521945918418,Poor,10.174881829670063,10.323529411764708,0.0,0.0
Tremon Smith,Central Arkansas,2018,196,6,,,2017.0,,,,,,,,,,,,19.0,True,6.890000000000001,,,,39.0990823378889,90.0,68.9,53.74940351962778,Poor,14.650321181738882,0.0,0.0,0.0
Equanimeous St. Brown,Notre Dame,2018,207,6,1996-09-30,21.58,2017.0,515.0,4.0,,2327.0,20.0,0.2213149978513107,0.2,21.06574989256553,21.06574989256553,,0.0,21.0,True,9.85,71.1,71.1,1.7,36.9193689874482,60.53287494628277,98.5,50.87916483109788,Poor,13.959795843649689,3.6882352941176473,0.0,0.0
Cedrick Wilson Jr.,Boise St.,2018,208,6,1995-11-20,22.44,2017.0,1511.0,7.0,,3677.0,26.0,0.4109328256731031,0.2692307692307692,34.008179745193615,34.008179745193615,,0.0,21.0,True,6.890000000000001,88.9,88.9,3.45,36.72342304569737,67.00408987259681,68.9,47.60604295422266,Poor,10.882619908525283,4.488235294117647,0.0,0.0
Braxton Berrios,Miami (FL),2018,210,6,1995-10-06,22.57,2017.0,670.0,9.0,,3144.0,26.0,0.2131043256997455,0.3461538461538461,27.962908592679582,27.962908592679582,,0.0,22.0,True,5.68,71.8,71.8,1.69,36.332601761788666,48.98145429633979,56.8,41.9324820044306,Poor,5.59988024264193,6.770588235294118,0.0,0.0
Javon Wims,Georgia,2018,224,7,1994-09-11,23.64,2017.0,724.0,7.0,,2653.0,24.0,0.2728986053524312,0.2916666666666667,28.228263600954897,28.228263600954897,,0.0,23.0,True,5.44,79.9,79.9,2.57,33.6353854310527,34.11413180047745,54.400000000000006,36.84582689027975,Poor,3.2104414592270487,2.5058823529411764,0.0,0.0
Marcell Ateman,Oklahoma St.,2018,228,7,1994-09-16,23.62,2017.0,1156.0,8.0,,5059.0,37.0,0.2285036568491796,0.2162162162162162,22.235993653269794,22.235993653269794,,0.0,23.0,True,5.18,89.3,89.3,3.52,32.876624975929246,31.117996826634897,51.8,35.36340559968099,Poor,2.4867806237517414,2.1411764705882352,0.0,0.0
Richie James,Middle Tenn. St.,2018,240,7,1995-09-05,22.65,2017.0,290.0,3.0,,3264.0,23.0,0.0888480392156862,0.1304347826086956,10.964141091219096,10.964141091219096,,0.0,22.0,True,5.99,66.7,66.7,1.93,30.630121407180937,45.0,59.900000000000006,37.89457891466761,Poor,7.264457507486675,9.276470588235297,0.0,0.0
Auden Tate,Florida St.,2018,253,7,1997-02-03,21.24,2017.0,548.0,10.0,,2551.0,21.0,0.2148177185417483,0.4761904761904761,34.55040973661123,34.55040973661123,,0.0,20.0,True,1.8199999999999998,75.7,75.7,1.79,28.24405650724969,82.27520486830562,18.2,37.54367770337343,Poor,9.29962119612373,5.970588235294118,0.0,0.0
Austin Proehl,North Carolina,2018,255,7,1995-10-11,22.55,2017.0,337.0,1.0,,2705.0,20.0,0.1245841035120148,0.05,8.72920517560074,8.72920517560074,,0.0,22.0,True,3.62,71.4,71.4,2.32,27.881148372763302,45.0,36.2,32.552746442296154,Poor,4.671598069532848,0.0,0.0,0.0
Trey Quinn,SMU,2018,256,7,1995-12-07,22.4,2017.0,1236.0,13.0,,3823.0,35.0,0.3233063039497776,0.3714285714285714,34.73674376891746,34.73674376891746,,0.0,21.0,True,7.01,89.8,89.8,2.62,27.70010003873648,67.36837188445872,70.1,41.99373940207046,Poor,14.29363936333398,3.047058823529412,0.0,0.0
Corey Davis,Western Michigan,2017,5,1,1995-01-11,22.3,2016.0,1500.0,19.0,,3533.0,33.0,0.4245683555052363,0.5757575757575758,50.01629656314061,50.01629656314061,,0.0,21.0,True,6.890000000000001,90.7,90.7,3.57,95.89012507645334,69.9,68.9,86.64358129969469,Good,-9.246543776758656,11.258823529411766,0.0,0.0
Mike Williams,Clemson,2017,7,1,1994-10-04,22.57,2016.0,1361.0,11.0,,5009.0,45.0,0.2717109203433819,0.2444444444444444,25.807768239391315,25.807768239391315,,0.0,22.0,True,7.24,91.3,91.3,3.34,94.38004324460744,47.90388411969566,72.4,81.78780493293398,Good,-12.59223831167347,14.505882352941176,1.0,0.0
John Ross,Washington,2017,9,1,1995-11-27,21.43,2016.0,1150.0,17.0,,3623.0,47.0,0.3174165056582942,0.3617021276595745,33.95593166589344,33.95593166589344,,0.0,20.0,True,9.5,86.8,86.8,3.05,93.0277989247994,81.97796583294672,95.0,91.11366246770896,Elite,-1.91413645709045,5.588235294117647,0.0,0.0
Zay Jones,East Carolina,2017,37,2,1995-03-30,22.09,2016.0,1731.0,8.0,,3998.0,26.0,0.4329664832416208,0.3076923076923077,37.032939546696426,37.032939546696426,,0.0,21.0,True,9.709999999999999,90.9,90.9,2.96,79.88373711084623,68.5164697733482,97.1,80.19272307671969,Good,0.308985965873461,13.694117647058825,1.0,0.0
Curtis Samuel,Ohio St.,2017,40,2,1996-08-11,20.72,2016.0,865.0,7.0,,2781.0,26.0,0.3110391945343401,0.2692307692307692,29.013498188255472,29.013498188255472,,0.0,20.0,True,7.45,,,,78.76865523265029,79.50674909412774,74.5,78.27597572004824,Average,-0.4926795126020522,12.476470588235294,0.0,0.0
JuJu Smith-Schuster,USC,2017,62,2,1996-11-22,20.44,2016.0,914.0,10.0,,3593.0,33.0,0.2543835235179515,0.303030303030303,27.87069132741273,27.87069132741273,,0.0,19.0,True,6.890000000000001,71.6,71.6,2.14,71.3905481598709,93.93534566370636,68.9,75.52592543665736,Average,4.135377276786457,17.464705882352945,1.0,1.0
Cooper Kupp,Eastern Washington,2017,69,3,1993-06-15,23.88,2016.0,1700.0,17.0,,4209.0,42.0,0.4038725350438346,0.4047619047619048,40.43172199028697,40.43172199028697,,0.0,23.0,True,5.0,,,,69.2641833889955,39.9,50.0,60.501719202847084,Below Average,-8.76246418614842,32.63529411764706,1.0,1.0
Taywan Taylor,Western Kentucky,2017,72,3,1995-03-02,22.17,2016.0,1730.0,17.0,,4717.0,42.0,0.3667585329658681,0.4047619047619047,38.576021886388645,38.576021886388645,,0.0,21.0,True,8.7,90.1,90.1,3.91,68.37819198708551,69.28801094319432,87.0,71.35342698024445,Average,2.975234993158935,5.152941176470588,0.0,0.0
ArDarius Stewart,Alabama,2017,79,3,1993-12-08,23.39,2016.0,864.0,8.0,,3154.0,26.0,0.2739378566899175,0.3076923076923077,29.081508219111264,29.081508219111264,,0.0,22.0,True,6.890000000000001,76.3,76.3,2.6,66.36371289664757,49.54075410955564,68.9,63.37956420473205,Below Average,-2.9841486919155216,0.9941176470588236,0.0,0.0
Carlos Henderson,Louisiana Tech,2017,82,3,1995-10-28,21.51,2016.0,1535.0,19.0,,5087.0,43.0,0.3017495576960881,0.4418604651162791,37.18050114061836,37.18050114061836,,0.0,20.0,True,5.75,90.7,90.7,3.55,65.52128074753156,83.59025057030918,57.5,67.93188259995735,Below Average,2.410601852425785,0.0,0.0,0.0
Chris Godwin,Penn St.,2017,84,3,1996-02-27,21.17,2016.0,982.0,11.0,,3650.0,29.0,0.269041095890411,0.3793103448275862,32.41757203589985,32.41757203589985,,0.0,20.0,True,9.66,78.7,78.7,2.31,64.96615833500175,81.20878601794993,96.6,72.95976012134112,Average,7.993601786339369,16.241176470588236,1.0,1.0
Kenny Golladay,Northern Illinois,2017,96,3,1993-11-03,23.49,2016.0,1164.0,8.0,,2696.0,20.0,0.4317507418397626,0.4,41.58753709198813,41.58753709198813,,0.0,22.0,True,8.94,87.2,87.2,2.93,61.73512832043268,54.9,89.39999999999999,64.51783340828123,Below Average,2.782705087848555,14.588235294117649,1.0,1.0
Chad Williams,Grambling St.,2017,98,3,1994-10-19,22.53,2016.0,,,,,,,,,,,,21.0,True,9.01,,,,61.21193317920564,60.0,90.1,65.30275656648367,Below Average,4.090823387278029,2.411764705882353,0.0,0.0
Amara Darboh,Michigan,2017,106,3,1994-02-01,23.24,2016.0,862.0,7.0,,2756.0,20.0,0.3127721335268505,0.35,33.138606676342526,33.138606676342526,,0.0,22.0,True,9.6,81.0,81.0,2.45,59.158487311545166,51.56930333817127,96.0,63.16687742013861,Below Average,4.008390108593446,0.888235294117647,0.0,0.0
Dede Westbrook,Oklahoma,2017,110,4,1993-11-21,23.44,2016.0,1524.0,17.0,,4143.0,43.0,0.3678493845039826,0.3953488372093023,38.15991108566424,38.15991108566424,,0.0,22.0,True,4.84,91.2,91.2,4.07,58.15392954892286,54.07995554283213,48.4,55.87604531536629,Poor,-2.27788423355657,10.323529411764708,0.0,0.0
Josh Reynolds,Texas A&M,2017,117,4,1995-02-16,22.2,2016.0,1039.0,12.0,,3317.0,25.0,0.3132348507687669,0.48,39.66174253843835,39.66174253843835,,0.0,21.0,True,9.1,82.2,82.2,2.33,56.42873272246869,69.83087126921917,91.0,64.29485052344849,Below Average,7.866117800979801,9.176470588235292,0.0,0.0
Mack Hollins,North Carolina,2017,118,4,1993-09-16,23.62,2016.0,309.0,4.0,,3811.0,30.0,0.081081081081081,0.1333333333333333,10.72072072072072,10.72072072072072,,0.0,23.0,True,6.890000000000001,65.2,65.2,2.13,56.18551835350469,30.0,68.9,52.85558692977805,Poor,-3.329931423726641,9.058823529411764,0.0,0.0
Josh Malone,Tennessee,2017,128,4,1996-03-21,21.11,2016.0,972.0,11.0,,3100.0,28.0,0.3135483870967742,0.3928571428571428,35.32027649769585,35.32027649769585,,0.0,20.0,True,7.029999999999999,75.0,75.0,2.44,53.79494679154125,82.66013824884793,70.3,62.0437430642714,Below Average,8.248796272730146,1.088235294117647,0.0,0.0
Ryan Switzer,North Carolina,2017,133,4,1994-11-04,22.49,2016.0,1112.0,6.0,,3811.0,30.0,0.2917869325636316,0.2,24.58934662818158,24.58934662818158,,0.0,21.0,True,4.83,79.8,79.8,2.76,52.62637641396525,62.29467331409079,48.3,53.91107933189557,Poor,1.2847029179303178,4.082352941176471,0.0,0.0
Jehu Chesson,Michigan,2017,139,4,1993-12-20,23.36,2016.0,500.0,2.0,,2756.0,20.0,0.1814223512336719,0.1,14.0711175616836,14.0711175616836,,0.0,22.0,True,7.94,65.0,65.0,1.77,51.245903565087225,45.0,79.4,54.2198373173067,Poor,2.973933752219473,0.2235294117647058,0.0,0.0
Chad Hansen,California,2017,141,4,1995-01-18,22.28,2016.0,1249.0,11.0,,3920.0,34.0,0.3186224489795918,0.3235294117647059,32.10759303721489,32.10759303721489,,0.0,21.0,True,7.389999999999999,85.8,85.8,3.13,50.79080422061093,66.05379651860744,73.89999999999999,57.3097820471186,Poor,6.518977826507665,2.741176470588236,0.0,0.0
Shelton Gibson,West Virginia,2017,166,5,1995-03-20,22.12,2016.0,951.0,8.0,,3343.0,26.0,0.2844750224349386,0.3076923076923077,29.60836650636232,29.60836650636232,,0.0,21.0,True,3.9799999999999995,70.6,70.6,2.58,45.29445820618241,64.80418325318117,39.8,48.3722344846548,Poor,3.077776278472392,0.3411764705882353,0.0,0.0
Rodney Adams,South Florida,2017,170,5,1994-09-15,22.63,2016.0,822.0,5.0,,3020.0,27.0,0.2721854304635762,0.1851851851851851,22.868530782438068,22.868530782438068,,0.0,22.0,True,6.0200000000000005,76.2,76.2,2.56,44.44517844407706,46.43426539121904,60.2,47.20621906689389,Poor,2.761040622816836,0.0,0.0,0.0
Isaiah McKenzie,Georgia,2017,172,5,1995-04-09,22.06,2016.0,633.0,7.0,,2515.0,16.0,0.25168986083499,0.4375,34.459493041749504,34.459493041749504,,0.0,21.0,True,6.890000000000001,79.5,79.5,2.89,44.02338900352743,67.22974652087476,68.9,52.396152156467785,Poor,8.372763152940358,7.223529411764706,0.0,0.0
DeAngelo Yancey,Purdue,2017,175,5,1994-11-18,22.45,2016.0,951.0,10.0,,3539.0,25.0,0.2687199773947443,0.4,33.43599886973722,33.43599886973722,,0.0,21.0,True,9.08,64.1,64.1,1.74,43.39418247364378,66.7179994348686,90.8,55.169818494842175,Poor,11.775636021198396,0.0,0.0,0.0
Trent Taylor,Louisiana Tech,2017,177,5,1994-04-30,23.0,2016.0,1803.0,12.0,,5087.0,43.0,0.3544328680951444,0.2790697674418604,31.675131776850247,31.675131776850247,,0.0,22.0,True,4.0,87.1,87.1,3.27,42.97698723959096,50.837565888425125,40.0,44.10255488341915,Poor,1.125567643828191,5.764705882352941,0.0,0.0
Robert Davis,Georgia St.,2017,209,6,1995-04-02,22.08,2016.0,968.0,5.0,,2955.0,17.0,0.327580372250423,0.2941176470588235,31.084900965462325,31.084900965462325,,0.0,21.0,True,9.790000000000001,74.5,74.5,2.39,36.527834756947215,65.54245048273117,97.9,51.53658268856192,Poor,15.008747931614709,0.2176470588235294,0.0,0.0
Stacy Coley,Miami (FL),2017,219,7,1994-05-13,22.97,2016.0,754.0,9.0,,3564.0,27.0,0.2115600448933782,0.3333333333333333,27.24466891133558,27.24466891133558,,0.0,22.0,True,4.46,69.9,69.9,1.96,34.591116608286086,48.62233445566779,44.6,38.89869268651951,Poor,4.307576078233424,0.0,0.0,0.0
David Moore,East Central (OK),2017,226,7,1995-01-15,22.29,2016.0,,,,,,,,,,,,21.0,True,8.99,,,,33.25536729822588,60.0,89.9,47.10098874384682,Poor,13.845621445620942,7.076470588235294,0.0,0.0
Isaiah Ford,Virginia Tech,2017,237,7,1996-02-09,21.22,2016.0,1094.0,7.0,,3666.0,31.0,0.298417894162575,0.2258064516129032,26.21121728877392,26.21121728877392,,0.0,20.0,True,5.05,79.5,79.5,2.25,31.187666633411297,78.10560864438696,50.5,43.468105040594736,Poor,12.28043840718344,3.2705882352941176,0.0,0.0
Noah Brown,Ohio St.,2017,239,7,1996-01-06,21.32,2016.0,402.0,7.0,,2781.0,26.0,0.1445523193096008,0.2692307692307692,20.6891544270185,20.6891544270185,,0.0,20.0,True,6.88,76.3,76.3,1.66,30.815673988275364,75.34457721350925,68.8,45.41910353508084,Poor,14.60342954680548,7.2,0.0,0.0
Malachi Dupre,LSU,2017,247,7,1995-10-12,21.55,2016.0,593.0,3.0,,2281.0,12.0,0.2599736957474792,0.25,25.49868478737396,25.49868478737396,,0.0,21.0,True,7.2,79.2,79.2,2.56,29.339380105472458,62.74934239368698,72.0,42.42046554729449,Poor,13.081085441822031,0.0,0.0,0.0
Corey Coleman,Baylor,2016,15,1,1994-07-06,21.82,2015.0,1363.0,20.0,,3764.0,44.0,0.3621147715196599,0.4545454545454545,40.83301130325573,40.83301130325573,,0.0,21.0,True,9.66,90.0,90.0,3.99,89.53565074279604,69.9,96.6,86.66817298281742,Good,-2.8674777599786125,5.488235294117647,0.0,0.0
Will Fuller,Notre Dame,2016,21,1,1994-04-16,22.04,2015.0,,,,2106.0,11.0,,,,,,,21.0,True,7.17,,,,86.55153502322084,60.0,71.7,79.01349776509355,Average,-7.538037258127289,11.111764705882353,0.0,0.0
Josh Doctson,TCU,2016,22,1,1992-12-03,23.41,2015.0,1327.0,14.0,,4517.0,39.0,0.29377905689617,0.358974358974359,32.63767079352645,32.63767079352645,,0.0,22.0,True,9.41,92.9,92.9,4.08,86.0877712199221,51.31883539676323,94.1,80.335818372302,Good,-5.751952847620103,7.047058823529412,0.0,0.0
Laquon Treadwell,Mississippi,2016,23,1,1995-06-14,20.88,2015.0,1153.0,11.0,,4351.0,35.0,0.2649965525166628,0.3142857142857143,28.964113340118857,28.964113340118857,,0.0,20.0,True,3.3299999999999996,85.3,85.3,2.44,85.63195232697663,79.48205667005942,33.3,76.5521803465467,Average,-9.079771980429925,4.847058823529412,0.0,0.0
Sterling Shepard,Oklahoma,2016,40,2,1993-02-10,23.22,2015.0,1288.0,11.0,,4006.0,38.0,0.3215177234148776,0.2894736842105263,30.5495703812702,30.5495703812702,,0.0,22.0,True,7.62,91.5,91.5,2.88,78.76865523265029,50.2747851906351,76.2,72.68458293934971,Average,-6.084072293300579,11.452941176470588,0.0,0.0
Michael Thomas,Ohio St.,2016,47,2,1993-03-03,23.16,2015.0,781.0,9.0,,2455.0,19.0,0.3181262729124236,0.4736842105263157,39.59052417193697,39.59052417193697,,0.0,22.0,True,9.11,83.4,83.4,2.54,76.2836840704932,54.79526208596849,91.1,74.20844706301428,Average,-2.0752370074789184,22.858823529411765,1.0,1.0
Tyler Boyd,Pittsburgh,2016,55,2,1994-11-15,21.46,2015.0,926.0,6.0,,2478.0,21.0,0.3736884584342211,0.2857142857142857,32.970137207425346,32.970137207425346,,0.0,20.0,True,4.2700000000000005,89.9,89.9,2.72,73.61036829159038,81.48506860371268,42.7,70.54875311027628,Average,-3.061615181314096,13.111764705882353,1.0,0.0
Braxton Miller,Ohio St.,2016,85,3,1992-11-30,23.42,2015.0,341.0,3.0,,2455.0,19.0,0.1389002036659878,0.1578947368421052,14.839747025404654,14.839747025404654,,0.0,22.0,True,8.59,69.0,69.0,1.94,64.69048249230454,45.0,85.9,63.93381361999795,Below Average,-0.7566688723065909,2.429411764705882,0.0,0.0
Leonte Carroo,Rutgers,2016,86,3,1994-01-24,22.27,2015.0,809.0,10.0,,2485.0,19.0,0.3255533199195171,0.5263157894736842,42.593455469660064,42.593455469660064,,0.0,21.0,True,6.959999999999999,90.7,90.7,4.16,64.41603636571921,69.9,69.6,66.2904236377175,Below Average,1.874387271998288,1.1058823529411763,0.0,0.0
Chris Moore,Cincinnati,2016,107,4,1993-06-16,22.87,2015.0,870.0,7.0,,4679.0,29.0,0.1859371660611241,0.2413793103448276,21.36582382029759,21.36582382029759,,0.0,22.0,True,7.959999999999999,69.5,69.5,2.39,58.906016650653214,45.6829119101488,79.6,59.36549320495435,Poor,0.4594765543011334,6.770588235294118,0.0,0.0
Malcolm Mitchell,Georgia,2016,112,4,1992-07-20,23.78,2015.0,865.0,5.0,,2406.0,14.0,0.3595178719866999,0.3571428571428571,35.83303645647785,35.83303645647785,,0.0,23.0,True,8.08,86.4,86.4,2.67,57.65686444404836,37.91651822823893,80.8,57.18026553427922,Poor,-0.4765989097691374,6.505882352941176,0.0,0.0
Ricardo Louis,Auburn,2016,114,4,1994-03-23,22.11,2015.0,716.0,3.0,,2113.0,10.0,0.3388547089446285,0.3,31.942735447231424,31.942735447231424,,0.0,21.0,True,9.23,76.0,76.0,3.51,57.16316107479519,65.97136772361571,92.3,64.19532824334003,Below Average,7.032167168544838,3.6882352941176473,0.0,0.0
Pharoh Cooper,South Carolina,2016,117,4,1995-03-07,21.15,2015.0,973.0,8.0,,2490.0,17.0,0.3907630522088353,0.4705882352941176,43.06756437514765,43.06756437514765,,0.0,20.0,True,2.06,76.7,76.7,2.6,56.42873272246869,84.9,20.6,56.74867626960466,Poor,0.3199435471359706,3.264705882352941,0.0,0.0
Demarcus Robinson,Florida,2016,126,4,1994-09-21,21.61,2015.0,522.0,2.0,,2899.0,20.0,0.1800620903759917,0.1,14.003104518799589,14.003104518799589,,0.0,21.0,True,5.86,68.5,68.5,1.51,54.26721625603232,60.0,58.6,56.06369056642101,Poor,1.7964743103886889,8.070588235294117,0.0,0.0
Tajae Sharpe,Massachusetts,2016,140,5,1994-12-23,21.36,2015.0,1319.0,5.0,,3090.0,18.0,0.4268608414239482,0.2777777777777778,35.2319309600863,35.2319309600863,,0.0,20.0,True,5.3,88.1,88.1,2.47,51.018045072501344,82.61596548004314,53.0,57.6349223931345,Poor,6.616877320633158,6.194117647058824,0.0,0.0
Jordan Payton,UCLA,2016,154,5,1993-09-01,22.66,2015.0,1106.0,5.0,,3483.0,20.0,0.3175423485501005,0.25,28.377117427505027,28.377117427505027,,0.0,22.0,True,6.840000000000001,88.3,88.3,2.33,47.89026274987726,49.18855871375251,68.4,51.22638253017072,Poor,3.3361197802934583,0.0764705882352941,0.0,0.0
Trevor Davis,California,2016,163,5,1993-07-04,22.83,2015.0,672.0,2.0,,4233.0,37.0,0.1587526576895818,0.054054054054054,10.640335587181797,10.640335587181797,,0.0,22.0,True,9.14,69.3,69.3,2.49,45.93653104587332,45.0,91.4,52.56874517981766,Poor,6.632214133944345,1.788235294117647,0.0,0.0
Tyreek Hill,West Alabama,2016,165,5,1994-03-01,22.17,2015.0,444.0,1.0,,1542.0,10.0,0.2879377431906615,0.1,19.39688715953307,19.39688715953307,,0.0,21.0,True,9.39,,,,45.50798876586117,60.0,93.9,55.665192697809765,Poor,10.157203931948594,23.15294117647059,1.0,1.0
Rashard Higgins,Colorado St.,2016,172,5,1994-10-07,21.57,2015.0,1062.0,8.0,,2965.0,24.0,0.3581787521079258,0.3333333333333333,34.575604272062954,34.575604272062954,,0.0,21.0,True,1.65,91.3,91.3,3.45,44.02338900352743,67.28780213603147,16.5,44.54776327949913,Poor,0.5243742759717023,8.205882352941176,0.0,0.0
Moritz Boehringer,,2016,180,6,1993-08-20,22.7,2015.0,,,,,,,,,,,,22.0,True,9.98,,,,42.354537423956494,45.0,99.8,51.50044932557172,Poor,9.145911901615229,0.0,0.0,0.0
Jakeem Grant,Texas Tech,2016,186,6,1992-10-30,23.5,2015.0,1268.0,10.0,,5046.0,39.0,0.2512881490289338,0.2564102564102564,25.38492027195951,25.38492027195951,,0.0,22.0,True,6.39,80.9,80.9,2.74,41.12133897642805,47.69246013597976,63.9,45.852362361874185,Poor,4.731023385446136,4.782352941176471,0.0,0.0
Kolby Listenbee,TCU,2016,192,6,1994-01-25,22.26,2015.0,597.0,5.0,,4517.0,39.0,0.1321673677219393,0.1282051282051282,13.01862479635338,13.01862479635338,,0.0,21.0,True,7.909999999999999,67.5,67.5,1.94,39.903167965411214,60.0,79.1,49.80205917751729,Poor,9.89889121210608,0.0,0.0,0.0
Cody Core,Mississippi,2016,199,6,1994-04-17,22.04,2015.0,644.0,4.0,,4351.0,35.0,0.1480119512755688,0.1142857142857142,13.114883278064156,13.114883278064156,,0.0,21.0,True,7.38,69.8,69.8,2.08,38.500104329470645,60.0,73.8,48.09506781415592,Poor,9.594963484685271,2.176470588235294,0.0,0.0
Mike Thomas,Southern Miss,2016,206,6,1994-08-16,21.71,2015.0,1391.0,14.0,,4616.0,40.0,0.3013431542461005,0.35,32.567157712305026,32.567157712305026,,0.0,21.0,True,7.659999999999999,84.8,84.8,2.99,37.11567496876143,66.28357885615252,76.6,48.871904500925424,Poor,11.756229532164,1.7823529411764707,0.0,0.0
Aaron Burbridge,Michigan St.,2016,213,6,1993-12-23,22.35,2015.0,1258.0,7.0,,3279.0,26.0,0.3836535529124733,0.2692307692307692,32.64421610716213,32.64421610716213,,0.0,21.0,True,2.7800000000000002,85.4,85.4,2.85,35.74901134195683,66.32210805358106,27.8,40.67127898298816,Poor,4.9222676410313255,0.9294117647058824,0.0,0.0
Devin Lucien,Arizona St.,2016,225,7,1993-06-26,22.85,2015.0,1074.0,8.0,,3887.0,30.0,0.2763056341651659,0.2666666666666666,27.14861504159163,27.14861504159163,,0.0,22.0,True,6.68,82.3,82.3,2.65,33.445215911948296,48.57430752079581,66.8,41.474251846925554,Poor,8.029035934977259,0.0,0.0,0.0
Demarcus Ayers,Houston,2016,229,7,1994-07-07,21.82,2015.0,1222.0,6.0,,3477.0,22.0,0.3514524014955421,0.2727272727272727,31.208983711140743,31.208983711140743,,0.0,21.0,True,0.89,88.5,88.5,2.8,32.687727412828664,65.60449185557037,8.9,35.70292118945271,Poor,3.015193776624045,0.0,0.0,0.0
Daniel Braverman,Western Michigan,2016,230,7,1993-09-28,22.59,2015.0,1367.0,13.0,,3739.0,30.0,0.3656057769457074,0.4333333333333333,39.946955513952034,39.946955513952034,,0.0,22.0,True,2.56,91.2,91.2,3.14,32.499143045455526,54.9,25.6,35.944442979546096,Poor,3.4452999340905706,0.0,0.0,0.0
Devin Fuller,UCLA,2016,238,7,1994-01-29,22.25,2015.0,,,,3483.0,20.0,,,,,,,21.0,True,8.34,68.8,68.8,1.55,31.00152182589578,60.0,83.4,44.66098918683225,Poor,13.659467360936477,0.0,0.0,0.0
Charone Peake,Clemson,2016,241,7,1992-10-16,23.54,2015.0,716.0,5.0,,4373.0,35.0,0.1637319917676652,0.1428571428571428,15.329456731240404,15.329456731240404,,0.0,22.0,True,5.76,72.1,72.1,1.95,30.444862386220947,45.0,57.6,37.429160551043616,Poor,6.984298164822668,2.211764705882353,0.0,0.0
Kenny Lawler,California,2016,243,7,1994-06-25,21.85,2015.0,658.0,13.0,,4233.0,37.0,0.1554453106543822,0.3513513513513513,25.33983310028668,25.33983310028668,,0.0,21.0,True,2.09,71.7,71.7,1.67,30.075218322603,62.66991655014334,20.9,35.21787521972061,Poor,5.142656897117618,0.0,0.0,0.0
Amari Cooper,Alabama,2015,4,1,1994-06-17,20.87,2014.0,1727.0,16.0,,3890.0,32.0,0.4439588688946015,0.5,47.19794344473008,47.19794344473008,,0.0,19.0,True,8.57,,,,96.73123522513824,99.9,85.7,95.71030289633988,Elite,-1.0209323287983665,14.91764705882353,1.0,1.0
Kevin White,West Virginia,2015,7,1,1992-10-21,22.52,2014.0,1447.0,10.0,,4121.0,26.0,0.3511283669012375,0.3846153846153846,36.78718757583111,36.78718757583111,,0.0,19.0,True,9.72,,,,94.38004324460744,98.39359378791556,97.2,95.60574686657796,Elite,1.2257036219704958,2.2705882352941176,0.0,0.0
DeVante Parker,Louisville,2015,14,1,1993-01-20,22.28,2014.0,855.0,5.0,,3317.0,21.0,0.2577630388905638,0.238095238095238,24.79291384929009,24.79291384929009,,0.0,19.0,True,9.75,,,,90.07432750763404,92.39645692464504,97.5,91.65260426489114,Elite,1.5782767572570862,14.48235294117647,1.0,0.0
